Institution  ; Period ; EURO ;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Notiz 
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/03605302.2022.2109172;TRUE;TAYLOR AND FRANCIS;Communications in Partial Differential Equations;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.915,20 ;10.1080/21681163.2022.2074308;TRUE;TAYLOR AND FRANCIS;Computer Methods in Biomechanics and Biomedical Engineering: Imaging & Visualization;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/13523260.2022.2059226;TRUE;TAYLOR AND FRANCIS;Contemporary Security Policy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/10400419.2022.2124777;TRUE;TAYLOR AND FRANCIS;Creativity Research Journal;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/09581596.2022.2039379;TRUE;TAYLOR AND FRANCIS;Critical Public Health;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/10408398.2022.2153355;TRUE;TAYLOR AND FRANCIS;Critical Reviews in Food Science and Nutrition;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/21670811.2022.2148549;TRUE;TAYLOR AND FRANCIS;Digital Journalism;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/20563035.2022.2115867;TRUE;TAYLOR AND FRANCIS;Early Modern French Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/21550085.2022.2104096;TRUE;TAYLOR AND FRANCIS;Ethics, Policy & Environment;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/21550085.2022.2104099;TRUE;TAYLOR AND FRANCIS;Ethics, Policy & Environment;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/01419870.2022.2080511;TRUE;TAYLOR AND FRANCIS;Ethnic and Racial Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;798,00 ;10.1080/20008198.2022.2068913;TRUE;TAYLOR AND FRANCIS;European Journal of Psychotraumatology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.218,00 ;10.1080/20008198.2022.2068911;TRUE;TAYLOR AND FRANCIS;European Journal of Psychotraumatology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/09654313.2022.2061309;TRUE;TAYLOR AND FRANCIS;European Planning Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/09654313.2022.2104604;TRUE;TAYLOR AND FRANCIS;European Planning Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;3.675,00 ;10.1080/17425247.2022.2137143;TRUE;TAYLOR AND FRANCIS;Expert Opinion on Drug Delivery;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/15528014.2022.2142753;TRUE;TAYLOR AND FRANCIS;Food, Culture & Society;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/07360932.2022.2125423;TRUE;TAYLOR AND FRANCIS;Forum for Social Economics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/0966369X.2022.2115981;TRUE;TAYLOR AND FRANCIS;Gender, Place & Culture;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.302,00 ;10.1080/19475705.2022.2060138;TRUE;TAYLOR AND FRANCIS;Geomatics, Natural Hazards and Risk;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.366,70 ;10.1371/journal.pgph.0000412;FALSE;TAYLOR AND FRANCIS;Global Public Health;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/19490976.2022.2143218;FALSE;TAYLOR AND FRANCIS;Gut Microbes;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/19490976.2022.2145845;FALSE;TAYLOR AND FRANCIS;Gut Microbes;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/10410236.2022.2065736;TRUE;TAYLOR AND FRANCIS;Health Communication;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/01916599.2022.2095524;TRUE;TAYLOR AND FRANCIS;History of European Ideas;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/17406315.2022.2152178;TRUE;TAYLOR AND FRANCIS;Home Cultures;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/13662716.2022.2063110;TRUE;TAYLOR AND FRANCIS;Industry and Innovation;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/20442041.2022.2127609;TRUE;TAYLOR AND FRANCIS;Inland Waters;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/10652469.2022.2050721;TRUE;TAYLOR AND FRANCIS;Integral Transforms and Special Functions;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.915,20 ;10.1080/00207179.2022.2152378;TRUE;TAYLOR AND FRANCIS;International Journal of Control;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/00207543.2022.2078249;FALSE;TAYLOR AND FRANCIS;International Journal of Production Research;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/1462169X.2022.2062840;TRUE;TAYLOR AND FRANCIS;Jewish Culture and History;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/02664763.2022.2137115;TRUE;TAYLOR AND FRANCIS;Journal of Applied Statistics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/14782804.2022.2109605;TRUE;TAYLOR AND FRANCIS;Journal of Contemporary European Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.722,00 ;10.1080/14756366.2022.2087645;FALSE;TAYLOR AND FRANCIS;Journal of Enzyme Inhibition and Medicinal Chemistry;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/1369183X.2022.2092461;TRUE;TAYLOR AND FRANCIS;Journal of Ethnic and Migration Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/1369183X.2022.2102971;TRUE;TAYLOR AND FRANCIS;Journal of Ethnic and Migration Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/07036337.2022.2047186;TRUE;TAYLOR AND FRANCIS;Journal of European Integration;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/13501763.2022.2140818;TRUE;TAYLOR AND FRANCIS;Journal of European Public Policy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/10485252.2022.2071888;TRUE;TAYLOR AND FRANCIS;Journal of Nonparametric Statistics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.398,60 ;10.1080/02724634.2022.2162411;TRUE;TAYLOR AND FRANCIS;Journal of Vertebrate Paleontology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.398,60 ;10.1080/02724634.2022.2162909;TRUE;TAYLOR AND FRANCIS;Journal of Vertebrate Paleontology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/03081087.2022.2067813;TRUE;TAYLOR AND FRANCIS;Linear and Multilinear Algebra;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/09603409.2022.2037326;TRUE;TAYLOR AND FRANCIS;Materials at High Temperatures;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/09603409.2022.2058237;TRUE;TAYLOR AND FRANCIS;Materials at High Temperatures;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.146,60 ;10.1080/13873954.2022.2080718;TRUE;TAYLOR AND FRANCIS;Mathematical and Computer Modelling of Dynamical Systems;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/13688804.2022.2153656;TRUE;TAYLOR AND FRANCIS;Media History;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/15213269.2022.2070216;TRUE;TAYLOR AND FRANCIS;Media Psychology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/17400309.2022.2102403;TRUE;TAYLOR AND FRANCIS;New Review of Film and Television Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/17400309.2022.2102405;TRUE;TAYLOR AND FRANCIS;New Review of Film and Television Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/2162402X.2022.2127271;FALSE;TAYLOR AND FRANCIS;OncoImmunology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.095,80 ;10.1080/00310328.2020.1866329;TRUE;TAYLOR AND FRANCIS;Palestine Exploration Quarterly;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/1088937X.2022.2046195;TRUE;TAYLOR AND FRANCIS;Polar Geography;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/10826068.2022.2158471;TRUE;TAYLOR AND FRANCIS;Preparative Biochemistry and Biotechnology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.142,00 ;10.2989/16073606.2022.2109220;TRUE;TAYLOR AND FRANCIS;Quaestiones Mathematicae;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/09692290.2022.2056903;TRUE;TAYLOR AND FRANCIS;Review of International Political Economy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.431,80 ;10.1080/15476286.2022.2152978;FALSE;TAYLOR AND FRANCIS;RNA Biology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/03461238.2022.2142156;TRUE;TAYLOR AND FRANCIS;Scandinavian Actuarial Journal;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/03461238.2022.2161411;TRUE;TAYLOR AND FRANCIS;Scandinavian Actuarial Journal;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/08941920.2022.2105461;TRUE;TAYLOR AND FRANCIS;Society & Natural Resources;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.528,40 ;10.1080/00393630.2022.2076778;TRUE;TAYLOR AND FRANCIS;Studies in Conservation;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;613,20 ;10.1080/15487733.2022.2155439;FALSE;TAYLOR AND FRANCIS;Sustainability: Science, Practice and Policy;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.142,00 ;10.1080/00029890.2022.2061281;TRUE;TAYLOR AND FRANCIS;The American Mathematical Monthly;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/09672567.2022.2131865;TRUE;TAYLOR AND FRANCIS;The European Journal of the History of Economic Thought;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.226,00 ;10.1080/1081602X.2022.2026802;TRUE;TAYLOR AND FRANCIS;The History of the Family;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/13629387.2022.2116011;TRUE;TAYLOR AND FRANCIS;The Journal of North African Studies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/17535069.2022.2161834;TRUE;TAYLOR AND FRANCIS;Urban Research & Practice;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;1.479,00 ;10.4324/9781003094159;TRUE;TAYLOR AND FRANCIS;Using Technologies for Creative-Text Translation;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/01402382.2022.2112482;TRUE;TAYLOR AND FRANCIS;West European Politics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.679,60 ;10.1080/01402382.2022.2161794;TRUE;TAYLOR AND FRANCIS;West European Politics;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.293,20 ;10.1080/02678373.2022.2142986;TRUE;TAYLOR AND FRANCIS;Work & Stress;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;400,00 ;10.5114/biolsport.2023.119987;FALSE;TERMEDIA PUBLISHING HOUSE LTD.;Biology of Sport;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1242/dev.200929;TRUE;THE COMPANY OF BIOLOGISTS LTD.;Development;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.500,00 ;10.1242/jeb.243456;TRUE;THE COMPANY OF BIOLOGISTS LTD.;Journal of Experimental Biology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;1.025,64 ;10.1149/1945-7111/ab9c7f;TRUE;THE ELECTROCHEMICAL SOCIETY;Journal of The Electrochemical Society;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;524,29 ;10.5751/ACE-02040-170106;FALSE;THE RESILIENCE ALLIANCE;Avian Conservation and Ecology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;453,50 ;10.5334/tismir.85 ;FALSE;UBIQUITY PRESS;Transactions of the International Society for Music Information Retrieval;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;360,00 ;10.5709/acp-0343-y;FALSE;UNIVERSITY OF ECONOMICS AND HUMAN SCIENCES IN WARSAW;Advances in Cognitive Psychology;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;450,00 ;10.22331/q-2022-01-11-621;FALSE;VEREIN ZUR FÖRDERUNG DES OPEN ACCESS PUBLIZIERENS IN DEN QUANTENWISSENSCHAFTEN;Quantum;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;450,00 ;10.22331/q-2022-09-20-810;FALSE;VEREIN ZUR FÖRDERUNG DES OPEN ACCESS PUBLIZIERENS IN DEN QUANTENWISSENSCHAFTEN;Quantum;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;537,15 ;10.1353/ncu.2022.0000;TRUE;WAYNE STATE UNIVERSITY PRESS;Narrative Culture;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;537,15 ;10.1353/ncu.2022.0004;TRUE;WAYNE STATE UNIVERSITY PRESS;Narrative Culture;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.441,28 ;10.1107/S2053229622003369;TRUE;WILEY;Acta Crystallographica Section C: Structural Chemistry;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/aos.15219;TRUE;WILEY;Acta Ophthalmologica;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.808,00 ;10.1002/aelm.202201259;FALSE;WILEY;Advanced Electronic Materials;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/aelm.202200567;TRUE;WILEY;Advanced Electronic Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.808,00 ;10.1002/aesr.202200104;FALSE;WILEY;Advanced Energy and Sustainability Research;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adem.202200951;TRUE;WILEY;Advanced Engineering Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adem.202201242;TRUE;WILEY;Advanced Engineering Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adfm.202206491;TRUE;WILEY;Advanced Functional Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adma.202201082;TRUE;WILEY;Advanced Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adma.202208061;TRUE;WILEY;Advanced Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,30 ;10.1002/adma.202207586;TRUE;WILEY;Advanced Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/admi.202200987;TRUE;WILEY;Advanced Materials Interfaces;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adom.202102407;TRUE;WILEY;Advanced Optical Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adom.202200715;TRUE;WILEY;Advanced Optical Materials;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/qute.202100118;TRUE;WILEY;Advanced Quantum Technologies;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adsc.202200124;TRUE;WILEY;Advanced Synthesis & Catalysis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adsc.202201053;TRUE;WILEY;Advanced Synthesis & Catalysis;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/adts.202200185;TRUE;WILEY;Advanced Theory And Simulations;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/all.15264;TRUE;WILEY;Allergy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/all.15290;TRUE;WILEY;Allergy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/all.15305;TRUE;WILEY;Allergy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/all.15460;TRUE;WILEY;Allergy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/all.15544;TRUE;WILEY;Allergy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;700,00 ;10.1002/trc2.12245;FALSE;WILEY;Alzheimer's and Dementia: Translational Research and Clinical Interventions;Peer-Reviewed Publications;
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/ajh.26461;TRUE;WILEY;American Journal of Hematology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/ajh.26650;TRUE;WILEY;American Journal of Hematology;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1111/phib.12294;TRUE;WILEY;Analytic Philosophy;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/anie.202117103;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/anie.202115435;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/anie.202202189;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications;Transformative Agreement 
Austrian Science Fund (FWF);2022;2.441,28 ;10.1002/anie.202205198;TRUE;WILEY;Angewandte Chemie International Edition;Peer-Reviewed Publications;Transformative Agreement 
