Institution;Period; EURO ;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Note
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10955-021-02746-w;TRUE;SPRINGER NATURE;Journal of Statistical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10955-021-02702-8;TRUE;SPRINGER NATURE;Journal of Statistical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.3758/s13420-020-00454-1;TRUE;SPRINGER NATURE;Learning & Behavior;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11005-021-01372-7;TRUE;SPRINGER NATURE;Letters in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11005-021-01410-4;TRUE;SPRINGER NATURE;Letters in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11005-021-01446-6;TRUE;SPRINGER NATURE;Letters in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11005-021-01481-3;TRUE;SPRINGER NATURE;Letters in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00229-021-01293-8;TRUE;SPRINGER NATURE;manuscripta mathematica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12526-021-01189-6;TRUE;SPRINGER NATURE;Marine Biodiversity;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10107-021-01642-1;TRUE;SPRINGER NATURE;Mathematical Programming;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40096-021-00398-1;TRUE;SPRINGER NATURE;Mathematical Sciences;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00208-021-02323-2;TRUE;SPRINGER NATURE;Mathematische Annalen;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00208-021-02255-x;TRUE;SPRINGER NATURE;Mathematische Annalen;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00208-021-02331-2;TRUE;SPRINGER NATURE;Mathematische Annalen;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11024-021-09447-4;TRUE;SPRINGER NATURE;Minerva;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11307-021-01582-4;TRUE;SPRINGER NATURE;Molecular Imaging and Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11307-021-01601-4;TRUE;SPRINGER NATURE;Molecular Imaging and Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00706-021-02774-y;TRUE;SPRINGER NATURE;Monatshefte für Chemie - Chemical Monthly;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00706-021-02848-x;TRUE;SPRINGER NATURE;Monatshefte für Chemie - Chemical Monthly;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00706-021-02843-2;TRUE;SPRINGER NATURE;Monatshefte für Chemie - Chemical Monthly;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00605-021-01560-6;TRUE;SPRINGER NATURE;Monatshefte für Mathematik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00605-021-01605-w;TRUE;SPRINGER NATURE;Monatshefte für Mathematik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00605-021-01531-x;TRUE;SPRINGER NATURE;Monatshefte für Mathematik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00605-021-01590-0;TRUE;SPRINGER NATURE;Monatshefte für Mathematik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00605-021-01647-0;TRUE;SPRINGER NATURE;Monatshefte für Mathematik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1557/s43577-021-00255-5;TRUE;SPRINGER NATURE;MRS Bulletin ;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11557-021-01707-7;TRUE;SPRINGER NATURE;Mycological Progress;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11069-021-04808-4;TRUE;SPRINGER NATURE;Natural Hazards;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11061-021-09718-1;TRUE;SPRINGER NATURE;Neophilologus ;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00030-021-00700-z;TRUE;SPRINGER NATURE;Nonlinear Differential Equations and Applications NoDEA;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00291-020-00616-7;TRUE;SPRINGER NATURE;OR Spectrum;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00291-021-00631-2;TRUE;SPRINGER NATURE;OR Spectrum;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s13127-021-00497-w;TRUE;SPRINGER NATURE;Organisms Diversity & Evolution;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00247-021-05177-7;TRUE;SPRINGER NATURE;Pediatric Radiology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00424-021-02570-x;TRUE;SPRINGER NATURE;Pflügers Archiv - European Journal of Physiology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11095-021-03002-2;TRUE;SPRINGER NATURE;Pharmaceutical Research;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11098-021-01716-y;TRUE;SPRINGER NATURE;Philosophical Studies;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11098-021-01726-w;TRUE;SPRINGER NATURE;Philosophical Studies;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11098-021-01606-3;TRUE;SPRINGER NATURE;Philosophical Studies;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s43630-021-00159-y;TRUE;SPRINGER NATURE;Photochemical & Photobiological Sciences;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00269-021-01167-1;TRUE;SPRINGER NATURE;Physics and Chemistry of Minerals;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11240-021-02103-5;TRUE;SPRINGER NATURE;Plant Cell, Tissue and Organ Culture (PCTOC);Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00497-021-00410-7;TRUE;SPRINGER NATURE;Plant Reproduction;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00606-021-01796-7;TRUE;SPRINGER NATURE;Plant Systematics and Evolution volume ;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00425-021-03587-3;TRUE;SPRINGER NATURE;Planta;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11118-021-09951-y;TRUE;SPRINGER NATURE;Potential Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00709-021-01682-6;TRUE;SPRINGER NATURE;Protoplasma;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00709-021-01659-5;TRUE;SPRINGER NATURE;Protoplasma;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00709-021-01674-6;TRUE;SPRINGER NATURE;Protoplasma;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00709-021-01627-z;TRUE;SPRINGER NATURE;Protoplasma;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00709-021-01685-3;TRUE;SPRINGER NATURE;Protoplasma;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11136-021-02998-9;TRUE;SPRINGER NATURE;Quality of Life Research;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11136-021-02775-8;TRUE;SPRINGER NATURE;Quality of Life Research;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40993-021-00252-2;TRUE;SPRINGER NATURE;Research in Number Theory;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00025-021-01378-6;TRUE;SPRINGER NATURE;Results in Mathematics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s13164-021-00572-3;TRUE;SPRINGER NATURE;Review of Philosophy and Psychology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s13398-021-01070-y;TRUE;SPRINGER NATURE;Revista de la Real Academia de Ciencias Exactas, Físicas y Naturales. Serie A. Matemáticas;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s13398-021-01047-x;TRUE;SPRINGER NATURE;Revista de la Real Academia de Ciencias Exactas, Físicas y Naturales. Serie A. Matemáticas;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s13163-021-00397-9;TRUE;SPRINGER NATURE;Revista Matemática Complutense;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00029-021-00629-2;TRUE;SPRINGER NATURE;Selecta Mathematica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00029-021-00714-6;TRUE;SPRINGER NATURE;Selecta Mathematica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11228-021-00589-x;TRUE;SPRINGER NATURE;Set-Valued and Variational Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00500-021-06415-8;TRUE;SPRINGER NATURE;Soft Computing;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00500-021-05877-0;TRUE;SPRINGER NATURE;Soft Computing;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00500-021-05900-4;TRUE;SPRINGER NATURE;Soft Computing;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00500-021-05906-y;TRUE;SPRINGER NATURE;Soft Computing;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00500-021-06466-x;TRUE;SPRINGER NATURE;Soft Computing;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10270-020-00851-0;TRUE;SPRINGER NATURE;Software and Systems Modeling;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11207-020-01759-0;TRUE;SPRINGER NATURE;Solar Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11207-021-01811-7;TRUE;SPRINGER NATURE;Solar Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11214-021-00790-2;TRUE;SPRINGER NATURE;Space Science Reviews;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00362-021-01239-y;TRUE;SPRINGER NATURE;Statistical Papers;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11225-021-09966-x;TRUE;SPRINGER NATURE;Studia Logica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11625-021-00952-9;TRUE;SPRINGER NATURE;Sustainability Science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11229-021-03080-0;TRUE;SPRINGER NATURE;Synthese;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11229-021-03044-4;TRUE;SPRINGER NATURE;Synthese;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11229-021-03126-3;TRUE;SPRINGER NATURE;Synthese;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11229-021-03317-y;TRUE;SPRINGER NATURE;Synthese;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00168-021-01058-x;TRUE;SPRINGER NATURE;The Annals of Regional Science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1140/epjd/s10053-021-00112-9;TRUE;SPRINGER NATURE;The European Physical Journal D;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1140/epjd/s10053-021-00281-7;TRUE;SPRINGER NATURE;The European Physical Journal D;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1140/epjd/s10053-021-00301-6;TRUE;SPRINGER NATURE;The European Physical Journal D;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1140/epjs/s11734-021-00257-z;TRUE;SPRINGER NATURE;The European Physical Journal Special Topics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10554-021-02383-0;TRUE;SPRINGER NATURE;The International Journal of Cardiovascular Imaging;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10828-021-09124-6;TRUE;SPRINGER NATURE;The Journal of Comparative Germanic Linguistics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12220-020-00599-5;TRUE;SPRINGER NATURE;The Journal of Geometric Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12220-021-00610-7;TRUE;SPRINGER NATURE;The Journal of Geometric Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12220-021-00718-w;TRUE;SPRINGER NATURE;The Journal of Geometric Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10790-021-09798-x;TRUE;SPRINGER NATURE;The Journal of Value Inquiry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11139-021-00519-3;TRUE;SPRINGER NATURE;The Ramanujan Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11139-021-00514-8;TRUE;SPRINGER NATURE;The Ramanujan Journal;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00371-021-02243-x;TRUE;SPRINGER NATURE;The Visual Computer;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00214-021-02728-x;TRUE;SPRINGER NATURE;Theoretical Chemistry Accounts;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11245-020-09737-8;TRUE;SPRINGER NATURE;Topoi;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00468-021-02129-4;TRUE;SPRINGER NATURE;Trees;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11270-021-05356-0;TRUE;SPRINGER NATURE;Water, Air, & Soil Pollution;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00508-021-01989-7;TRUE;SPRINGER NATURE;Wiener klinische Wochenschrift;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s41682-021-00068-y;TRUE;SPRINGER NATURE;Zeitschrift für Religion, Gesellschaft und Politik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;596,40 ;10.1080/25742442.2021.1977582;TRUE;TAYLOR & FRANCIS;Auditory Perception & Cognition;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;1.856,40 ;10.1080/00207179.2021.2015542;TRUE;TAYLOR & FRANCIS;International Journal of Control;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/00036811.2021.1895124;TRUE;TAYLOR & FRANCIS;Applicable Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/00927872.2021.1881105;TRUE;TAYLOR & FRANCIS;Communications in Algebra;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/00927872.2021.1929275;TRUE;TAYLOR & FRANCIS;Communications in Algebra;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/00927872.2021.2023888;TRUE;TAYLOR & FRANCIS;Communications in Algebra;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/10586458.2021.1982079;TRUE;TAYLOR & FRANCIS;Experimental Mathematics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/08865655.2021.1898447;TRUE;TAYLOR & FRANCIS;Journal of Borderlands Studies;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/03081087.2021.1892023;TRUE;TAYLOR & FRANCIS;Linear and Multilinear Algebra;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.2989/16073606.2021.1924891;TRUE;TAYLOR & FRANCIS;Quaestiones Mathematicae;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.2989/16073606.2021.1983662;TRUE;TAYLOR & FRANCIS;Quaestiones Mathematicae;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/17450101.2021.1885844;TRUE;TAYLOR & FRANCIS;RMOB: Mobilities;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/17421772.2021.1933579;TRUE;TAYLOR & FRANCIS;Spatial Economic Analysis;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.079,00 ;10.1080/10586458.2021.1980459;TRUE;TAYLOR & FRANCIS;UEXM: Experimental Mathematics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/10615806.2021.1918682;TRUE;TAYLOR & FRANCIS;Anxiety, Stress, & Coping;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/14613808.2021.1881054;TRUE;TAYLOR & FRANCIS;CMUE: Music Education Research;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/10400419.2021.1922197;TRUE;TAYLOR & FRANCIS;Creativity Research Journal;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/10400419.2021.2012633;TRUE;TAYLOR & FRANCIS;Creativity Research Journal;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/21670811.2021.2004552;TRUE;TAYLOR & FRANCIS;Digital Journalism;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/10407413.2021.1908142;TRUE;TAYLOR & FRANCIS;Ecological Psychology;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/13507486.2021.1977245;TRUE;TAYLOR & FRANCIS;European Review of History: Revue européenne d'histoire;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/0046760X.2021.1977856;TRUE;TAYLOR & FRANCIS;History of Education;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/0020174X.2021.1903552;TRUE;TAYLOR & FRANCIS;Inquiry;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/09669760.2021.1893158;TRUE;TAYLOR & FRANCIS;International Journal of Early Years Education;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/15568318.2021.1912224;TRUE;TAYLOR & FRANCIS;International Journal of Sustainable Transportation;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/13696815.2021.1976118;TRUE;TAYLOR & FRANCIS;Journal of African Cultural Studies;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/20445911.2021.2011895;TRUE;TAYLOR & FRANCIS;Journal of Cognitive Psychology;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/15504263.2021.1944711;TRUE;TAYLOR & FRANCIS;Journal of Dual Diagnosis;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/13554794.2021.1951302;TRUE;TAYLOR & FRANCIS;Neurocase;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/07362994.2021.1947855;TRUE;TAYLOR & FRANCIS;Stochastic Analysis and Applications;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/17442508.2021.1920941;TRUE;TAYLOR & FRANCIS;Stochastics;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/1081602X.2021.1955724;TRUE;TAYLOR & FRANCIS;The History of the Family;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/00224545.2021.1896465;TRUE;TAYLOR & FRANCIS;The Journal of Social Psychology;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/09571736.2021.1979632;TRUE;TAYLOR & FRANCIS;The Language Learning Journal;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.226,00 ;10.1080/1472586X.2021.1915177;TRUE;TAYLOR & FRANCIS;Visual Studies;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.352,00 ;10.1080/02604027.2021.1969876;TRUE;TAYLOR & FRANCIS;World Futures;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.385,60 ;10.1080/15548627.2021.1874132;TRUE;TAYLOR & FRANCIS;Autophagy;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.452,80 ;10.1080/15230406.2021.1933595;TRUE;TAYLOR & FRANCIS;Cartography and Geographic Information Science;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.452,80 ;10.1080/09662839.2021.1890039;TRUE;TAYLOR & FRANCIS;European Security;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
Austrian Science Fund (FWF);2021;2.452,80 ;10.1080/13528165.2020.1882208;TRUE;TAYLOR & FRANCIS;Performance Research;Peer-Reviewed Publications ;FWF Transformative Agreement T&F
